match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,bowler,runs_off_bat,extras,wides,noballs,wicket_type,player_dismissed
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,CL White,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,CL White,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,CL White,0,2,2.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.6,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,CL White,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,14.7,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,CL White,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.1,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,AA Noffke,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.2,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,15.6,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,AA Noffke,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.2,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,Z Khan,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.3,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,Z Khan,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,16.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,Z Khan,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.1,Kolkata Knight Riders,Royal Challengers Bangalore,DJ Hussey,AA Noffke,0,0,,,caught,DJ Hussey
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.3,Kolkata Knight Riders,Royal Challengers Bangalore,Mohammad Hafeez,AA Noffke,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.4,Kolkata Knight Riders,Royal Challengers Bangalore,Mohammad Hafeez,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,17.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,AA Noffke,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,JH Kallis,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,18.6,Kolkata Knight Riders,Royal Challengers Bangalore,Mohammad Hafeez,JH Kallis,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.1,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.2,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.3,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.4,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.5,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,1,19.6,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,P Kumar,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.1,Royal Challengers Bangalore,Kolkata Knight Riders,R Dravid,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.3,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.4,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.5,Royal Challengers Bangalore,Kolkata Knight Riders,R Dravid,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.6,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,0.7,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.1,Royal Challengers Bangalore,Kolkata Knight Riders,R Dravid,I Sharma,0,0,,,bowled,R Dravid
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.3,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,I Sharma,0,4,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.4,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,I Sharma,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.5,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,1.6,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.1,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,AB Dinda,0,0,,,bowled,V Kohli
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.4,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.5,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.6,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,2.7,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.1,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.4,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,I Sharma,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.5,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,3.6,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.1,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,AB Agarkar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Agarkar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.4,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,AB Agarkar,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.5,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,AB Agarkar,0,0,,,caught,JH Kallis
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,4.6,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.1,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.2,Royal Challengers Bangalore,Kolkata Knight Riders,W Jaffer,AB Dinda,0,0,,,caught,W Jaffer
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.3,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.4,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.5,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Dinda,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,5.6,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Dinda,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.1,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.2,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.3,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.4,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Agarkar,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.5,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Agarkar,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.6,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.7,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,6.8,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,AB Agarkar,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.1,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.2,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,SC Ganguly,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.3,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.4,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,SC Ganguly,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.5,Royal Challengers Bangalore,Kolkata Knight Riders,MV Boucher,SC Ganguly,0,0,,,caught,MV Boucher
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,7.6,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.1,Royal Challengers Bangalore,Kolkata Knight Riders,B Akhil,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.2,Royal Challengers Bangalore,Kolkata Knight Riders,B Akhil,AB Agarkar,0,0,,,caught,B Akhil
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.3,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.4,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.5,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.6,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.7,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,2,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,8.8,Royal Challengers Bangalore,Kolkata Knight Riders,CL White,AB Agarkar,0,0,,,caught,CL White
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.1,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.2,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.3,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.4,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.5,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.6,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,SC Ganguly,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,9.7,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.1,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.2,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.3,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.4,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,AB Agarkar,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.5,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,AB Agarkar,4,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,10.6,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,AB Agarkar,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.1,Royal Challengers Bangalore,Kolkata Knight Riders,AA Noffke,SC Ganguly,1,0,,,run out,AA Noffke
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.2,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.3,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.4,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.5,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,11.6,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.1,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,LR Shukla,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.2,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,LR Shukla,0,2,2.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.3,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,LR Shukla,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.4,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,LR Shukla,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.5,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,LR Shukla,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.6,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,LR Shukla,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,12.7,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,LR Shukla,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.1,Royal Challengers Bangalore,Kolkata Knight Riders,Z Khan,SC Ganguly,0,0,,,bowled,Z Khan
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.2,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,SC Ganguly,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.3,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.4,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.5,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,13.6,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,SC Ganguly,6,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.1,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,I Sharma,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.2,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.3,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.4,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,I Sharma,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.5,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,I Sharma,0,1,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.6,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,I Sharma,1,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,14.7,Royal Challengers Bangalore,Kolkata Knight Riders,P Kumar,I Sharma,0,0,,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,15.1,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,LR Shukla,0,1,1.0,,,
335982,2007/08,2008-04-18,M Chinnaswamy Stadium,2,15.2,Royal Challengers Bangalore,Kolkata Knight Riders,SB Joshi,LR Shukla,0,0,,,caught,SB Joshi
